Timestamp,Count
157645,-52
157653,-107
157660,-141
157668,-132
157676,-99
157684,-80
157692,-84
157700,-100
157707,-113
157715,-115
157723,-112
157731,-96
157739,-85
157746,-91
157754,-104
157762,-101
157770,-73
157778,-39
157785,-37
157793,-64
157801,-85
157809,-81
157817,-65
157825,-59
157832,-73
157840,-84
157848,-77
157856,-70
157864,-77
157871,-81
157879,-79
157887,-66
157895,-58
157903,-59
157910,-75
157918,-76
157926,-61
157934,-60
157942,-72
157950,-87
157957,-82
157965,-58
157973,-44
157981,-48
157989,-64
157996,-83
158004,-89
158012,-67
158020,-37
158028,-46
158035,-83
158043,-121
158051,-122
158059,-83
158067,-54
158075,-60
158082,-68
158090,-69
158098,-70
158106,-77
158114,-84
158121,-84
158129,-71
158137,-75
158145,-77
158153,-64
158160,-49
158168,-44
158176,-55
158184,-79
158192,-91
158200,-90
158207,-87
158215,-81
158223,-70
158231,-68
158239,-76
158246,-84
158254,-91
158262,-96
158270,-99
158278,-102
158285,-91
158293,-79
158301,-88
158309,-100
158317,-95
158325,-80
158332,-66
158340,-62
158348,-79
158356,-89
158364,-68
158371,-30
158379,-27
158387,-48
158395,-62
158403,-53
158410,-41
158418,-49
158426,-56
158434,-59
158442,-66
158450,-79
158457,-77
158465,-43
158473,-11
158481,-11
158489,-37
158496,-65
158504,-66
158512,-68
158520,-80
158528,-88
158535,-80
158543,-67
158551,-74
158559,-85
158567,-77
158575,-63
158582,-74
158590,-93
158598,-103
158606,-109
158614,-120
158621,-110
158629,-82
158637,-50
158645,-41
158653,-48
158660,-57
158668,-81
158676,-112
158684,-120
158692,-99
158700,-83
158707,-80
158715,-80
158723,-60
158731,-39
158739,-43
158746,-66
158754,-92
158762,-108
158770,-109
158778,-85
158785,-58
158793,-64
158801,-102
158809,-145
158817,-142
158825,-102
158832,-67
158840,-52
158848,-61
158856,-91
158864,-102
158871,-88
158879,-59
158887,-53
158895,-68
158903,-76
158910,-71
158918,-71
158926,-81
158934,-80
158942,-65
158950,-62
158957,-69
158965,-73
158973,-71
158981,-66
158989,-66
158996,-65
159004,-62
159012,-61
159020,-60
159028,-64
159035,-69
159043,-72
159051,-74
159059,-81
159067,-102
159075,-136
159082,-142
159090,-103
159098,-57
159106,-46
159114,-67
159121,-87
159129,-92
159137,-93
159145,-104
159153,-118
159160,-109
159168,-95
159176,-100
159184,-100
159192,-99
159200,-94
159207,-91
159215,-93
159223,-98
159231,-90
159239,-81
159246,-106
159254,-133
159262,-124
159270,-89
159278,-70
159285,-88
159293,-108
159301,-90
159309,-67
159317,-73
159325,-79
159332,-64
159340,-40
159348,-41
159356,-71
159364,-95
159371,-86
159379,-55
159387,-48
159395,-70
159403,-93
159410,-90
159418,-68
159426,-77
159434,-92
159442,-80
159450,-58
159457,-52
159465,-59
159473,-70
159481,-69
159489,-61
159496,-48
159504,-46
